2024-04-15 09:42:49,421 INFO    wandb-upload_1:15228 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\output.log
2024-04-15 09:42:49,431 INFO    wandb-upload_2:15228 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\requirements.txt
2024-04-15 09:42:49,458 INFO    wandb-upload_3:15228 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\wandb-summary.json
2024-04-15 09:42:49,659 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-15 09:42:49,659 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: poll_exit
2024-04-15 09:42:49,666 INFO    Thread-15 :15228 [sender.py:transition_state():612] send defer: 11
2024-04-15 09:42:49,666 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:49,666 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 11
2024-04-15 09:42:49,666 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:49,666 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 11
2024-04-15 09:42:49,666 INFO    SenderThread:15228 [file_pusher.py:join():164] waiting for file pusher
2024-04-15 09:42:49,666 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 12
2024-04-15 09:42:49,666 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:49,666 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 12
2024-04-15 09:42:49,666 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:49,666 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 12
2024-04-15 09:42:49,666 INFO    SenderThread:15228 [file_stream.py:finish():593] file stream finish called
2024-04-15 09:42:49,722 INFO    SenderThread:15228 [file_stream.py:finish():597] file stream finish is done
2024-04-15 09:42:49,722 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 13
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:49,722 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 13
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:49,722 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 13
2024-04-15 09:42:49,722 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 14
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send():379] send: final
2024-04-15 09:42:49,722 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 14
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send():379] send: footer
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:49,722 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 14
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: poll_exit
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: server_info
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: get_summary
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: poll_exit
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: sampled_history
2024-04-15 09:42:49,722 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: server_info
2024-04-15 09:42:49,722 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: job_info
2024-04-15 09:42:49,785 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: job_info
2024-04-15 09:42:49,785 INFO    MainThread:15228 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2024-04-15 09:42:49,785 INFO    MainThread:15228 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2024-04-15 09:42:49,785 INFO    MainThread:15228 [wandb_run.py:_footer_sync_info():3440] logging synced files
2024-04-15 09:42:49,787 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: shutdown
2024-04-15 09:42:49,787 INFO    HandlerThread:15228 [handler.py:finish():861] shutting down handler
2024-04-15 09:42:50,735 INFO    WriterThread:15228 [datastore.py:close():294] close: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\run-7xl0bitv.wandb
2024-04-15 09:42:50,795 INFO    SenderThread:15228 [sender.py:finish():1552] shutting down sender
2024-04-15 09:42:50,795 INFO    SenderThread:15228 [file_pusher.py:finish():159] shutting down file pusher
2024-04-15 09:42:50,795 INFO    SenderThread:15228 [file_pusher.py:join():164] waiting for file pusher
